"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060078","regulation of postsynaptic membrane potential","49/3787","150/18805",0.326666666666667,1.62211953173136,3.84139142954101,0.000201116969410861,0.0113513316518833,0.00953040773964981,"GRIN1/CHRM1/GABRA2/CDK5/STX1B/GABRD/GABRA1/P2RX5/RGS7BP/CHRNB2/CHRNA7/GRIA1/ZMYND8/SNCA/RIMS1/MET/MTMR2/DMPK/GABRG2/RIMS2/RGS4/NRXN1/GRIA4/BAIAP2/GABBR1/GABRA4/SSH1/ABAT/CELF4/BEGAIN/KCNK1/GRIK5/MEF2C/GABRG1/GRIK2/GRM5/PPP3CA/GABRB2/ADORA2A/NLGN3/SLC8A2/PTEN/AKT1/GLRB/TMEM108/PRKAR1B/SEZ6/GABRA3/GABRE",49
"GO:1990778","protein localization to cell periphery","101/3787","362/18805",0.279005524861878,1.38544993267167,3.71854635827728,0.000215244989275304,0.0120013175205109,0.0100761261225678,"SCN3B/AP2M1/CPLX1/CACNB3/STXBP1/CLIP3/SPTBN4/CDK5/OLFM1/SORBS1/VPS35/STX1B/DPP6/OPTN/RAB7A/LGI1/GPSM2/ATP2B4/KCNIP4/GORASP2/VPS4A/RAB31/ZDHHC8/SNCA/CAMK2B/GBP1/CACNG3/KIF5B/EZR/ZDHHC4/PACS1/STX8/SCARB2/LARGE1/RAMP3/MACF1/TNIK/DLG1/NRXN1/TSPAN5/SPTBN1/WDR19/PACS2/LDLRAP1/EHD1/KCNB1/TMEM59/KCNB2/PREPL/ANK1/RHOQ/CAMK2G/EPB41L3/PRKCE/PDPK1/EMP2/S100A10/WNK1/CAMK2D/SQSTM1/STX7/PRAM1/KCNIP3/ACTB/PICALM/TNFRSF1A/LYPLA1/RAPGEF2/EPB41/ACTN2/VAMP4/KIF13A/RABEP1/GAS6/PALM/GPER1/FLOT1/PLEKHF1/AKT1/WDR72/MMP14/VPS26B/MISP/TMEM108/PPIL2/BSG/EPHB2/AKT2/ADAM10/ZDHHC2/ATP2C2/CACNG2/ACSL3/EGFR/RDX/NSG1/OGT/NUMB/CNST/GOLPH3/TRAF6",101
"GO:0032008","positive regulation of TOR signaling","29/3787","76/18805",0.381578947368421,1.89479590844023,3.92500500344904,0.000218395299022533,0.0120013175205109,0.0100761261225678,"LAMTOR2/AKT3/MIOS/WDR24/OTUD7B/RRAGA/OTUB1/LARS1/SIK3/KLHL22/CSNK1A1/SEH1L/CUL3/RRAGC/SRC/WAC/RPS6KB1/LAMTOR5/GAS6/GPR155/WDR59/MLST8/AKT1/RPTOR/NCKAP1L/F3/OGT/PIM1/GOLPH3",29
"GO:0046031","ADP metabolic process","37/3787","105/18805",0.352380952380952,1.74980824122625,3.86892917521391,0.000219298266526755,0.0120013175205109,0.0100761261225678,"ALDOA/BAD/GPI/PFKM/HK2/TPI1/GAPDH/ALDOC/LDHA/ZBTB20/PKM/AK1/PGM1/HTR2A/ENO1/PPARA/TREX1/SLC2A6/PGK1/KAT2B/AK4/UCHL1/DDIT4/HK1/AK3/PFKFB3/IGF1/SRC/ENO2/MLST8/RPTOR/SLC4A4/AK2/PRKAA2/AK5/OGT/ZBTB7A",37
"GO:0006887","exocytosis","100/3787","358/18805",0.279329608938547,1.38705922790847,3.71298153313005,0.000220295533097966,0.0120013175205109,0.0100761261225678,"SDF4/CORO1A/CPLX1/STXBP1/BRSK2/ATP13A2/GRP/SYN1/CDK5/SYNGR3/EXOC3/CPLX2/SPHK2/STX1B/SV2B/HGS/RPH3A/RAB40C/RAB7A/SYN2/NAPA/PIP5K1C/VPS4A/BAIAP3/SNAP25/RAB31/SYNGR1/SNCA/VSNL1/RIMS1/SV2A/PAK1/SNAP47/PTGDS/SEPTIN5/RAB3A/CBL/DNAJC5/GAB2/RIMS2/TPRG1L/CADPS/BRAF/SYT7/SYT5/UNC13A/TPCN2/SYT13/KCNB1/SYT3/S100A13/PPFIA3/RABGEF1/GNAI2/RAB3C/PREPL/ANK1/DOC2A/FES/LIN7B/RAB3B/SNAP29/PDPK1/S100A10/SDC4/GRIK5/LYN/ANXA1/CSPG5/PRAM1/C9orf72/SYT17/STXBP5L/BRSK1/SCAMP5/CCR1/EXOC6B/NCKAP1L/RPH3AL/SCIN/NR4A3/TNFAIP2/RAB27A/ATP2A2/TXLNA/REST/ANXA2/FBXL20/SYTL4/SDC1/PLA2G3/SNAP23/BTK/RAB21/PTAFR/VAMP7/WIPF3/PIK3C2A/LIN7C/CCL3",100
"GO:0022411","cellular component disassembly","123/3787","456/18805",0.269736842105263,1.33942469389741,3.6845663358182,0.000225103516080408,0.0121441710068992,0.010196063766367,"VILL/SPTAN1/MAPRE2/GSN/GBA1/SPTBN4/MAP1S/MICAL2/RRP7A/HSPA2/SHFL/CST3/VPS16/KATNB1/KLHDC10/SPTBN2/SH3GL1/WDR1/DMTN/ADD3/SMARCA4/ABCC8/MCOLN1/NAPA/SMARCC1/IGF1R/MAP4/VPS4A/DCTN1/H2AC25/ASCC2/KIF5B/ENDOG/SHARPIN/SMARCD3/PRSS2/CKAP5/IQSEC1/MAP6D1/EXOG/SARM1/HSPA8/MAP4K4/STMN2/DDR2/EIF5A2/BNIP3/HDGFL3/SPTBN1/CALM1/UPF1/SKIC3/SH3GL2/FLII/PLK3/STMN1/GSPT1/EIF5A/DDIT4/SNAP29/EPHA4/TTBK2/MTRFR/DNAJC6/WNK1/GOLGA2/TGFBR1/PIK3C3/PEX10/MAP1B/KAT5/ATAD2B/PRICKLE1/IL6/DEDD2/STON1/PEX14/BMERB1/PTRH1/SVIL/CRACD/MID1IP1/IRAK3/BAX/TCF25/ACIN1/PDPN/CECR2/ACTN2/KIF9/OGFOD1/EPG5/SMARCC2/TGFB3/TPX2/TPSAB1/BLCAP/GPER1/ARID1A/LAMP2/FLOT1/WDR72/HBS1L/MMP14/TWF1/ADAM10/SCIN/ADD2/CHMP6/SH3BP1/ATP2A2/MMP2/LIMA1/SKIC8/KLK4/HEMK1/GABARAPL1/PRKAA2/CFL2/RDX/UBQLN1/SH3PXD2B/RNF25",123
"GO:1903828","negative regulation of protein localization","68/3787","226/18805",0.300884955752212,1.49409601080548,3.75250365185725,0.000227670441661364,0.0121441710068992,0.010196063766367,"CORO2B/AP2M1/ABHD17A/CABP1/CDK5/FKBP1B/VPS35/POLR1A/MACROH2A1/DMTN/ABCC8/ANKRD13A/TAX1BP3/ANGPT1/PKIG/GBP1/VSNL1/TXN/KLF7/OTUD7B/MIDN/LATS2/TP53INP2/NDUFAF2/NEO1/NF1/KCNB1/YWHAZ/UBE2J1/TMEM59/DPH3/RHOQ/BAG3/CD200/TTBK2/ERLEC1/PIAS4/ADRA2C/BARD1/IL12A/WNK1/MAPT/IRS1/FOXO1/APOE/SNX3/MDFIC/PICALM/LYPLA1/PPP3CA/ACTN2/SERGEF/SVIP/GPM6B/MAGED1/AKT1/REST/MFHAS1/SYTL4/DCLK1/LMAN1/SFRP1/FBXO4/RHBDF1/NUMB/HMGCR/NDFIP2/SP100",68
"GO:0043467","regulation of generation of precursor metabolites and energy","47/3787","143/18805",0.328671328671329,1.63207402578937,3.80998787852911,0.000228732989435611,0.0121441710068992,0.010196063766367,"SORBS1/EPM2AIP1/MACROH2A1/ZBTB20/SLC25A23/SNCA/SHMT2/HTR2A/CCNB1/OPN3/GRB10/BNIP3/PPARA/TREX1/SLC2A6/KAT2B/AK4/TRAP1/PPP1R3F/COX7A2/UCHL1/PPP1R3E/PPP1CA/DDIT4/GHITM/KHK/IRS1/IGF1/SRC/PHLDA2/IFNAR1/MLST8/PPP1R3C/AKT1/RPTOR/PNPT1/SLC4A4/AKT2/UQCC2/PHKA1/PRKAA2/IDE/CAVIN3/OGT/PHKG2/PPP1R3D/ZBTB7A",47
"GO:0001822","kidney development","92/3787","325/18805",0.283076923076923,1.40566716093518,3.70448016294633,0.000234549112581523,0.012348320927086,0.0103674649762925,"MTSS1/MPV17/BAG6/IFT25/WWTR1/FGF1/CITED1/CEP290/SERPINF1/ANGPT1/KLF15/YAP1/RPGRIP1L/TMEM59L/GREM1/FGF2/TGFB2/ADAMTS1/BMP7/AQP11/SOX4/DLG1/FGFR1/NKX3-1/NF1/RARB/PDGFRA/TREX1/EGR1/KIRREL3/ROBO2/PRKX/TIPARP/MAGI2/WFS1/LRP2/WNT2B/EPHA4/GREB1L/SDC4/SOX9/LRP4/IL6R/NOTCH2/PBX1/FGFR2/TGFBR1/CUL3/INVS/BMP10/AMPD2/MEF2C/WNT6/BAX/EFNB2/PPP3CA/SMAD5/HOXB7/FOXC1/OSR2/NPNT/MAGED1/FRAS1/PDGFRB/POU3F3/GDNF/CALB1/PROX1/COL4A3/PECAM1/ID3/KANK2/PAX8/SNX17/GZF1/ACTA2/MMP17/GCNT4/CNTRL/RET/GPC3/CFLAR/SDC1/SFRP1/JMJD6/C1GALT1/SPRY1/SMO/SALL1/ITGB3/HS3ST3B1/ACVR2B",92
"GO:0009185","ribonucleoside diphosphate metabolic process","43/3787","128/18805",0.3359375,1.6681554495643,3.80886573858291,0.000242146269448682,0.0124410457421102,0.0104453153397445,"ALDOA/BAD/GPI/PFKM/HK2/TPI1/GAPDH/ALDOC/LDHA/TJP2/ZBTB20/PKM/AK1/PGM1/HTR2A/AK9/ENO1/DLG1/PPARA/TREX1/SLC2A6/PGK1/KAT2B/AK4/CAD/UCHL1/DDIT4/HK1/AK3/PFKFB3/IGF1/SRC/ENO2/MLST8/UMPS/RPTOR/SLC4A4/AK2/ENTPD2/PRKAA2/AK5/OGT/ZBTB7A",43
"GO:0042158","lipoprotein biosynthetic process","24/3787","59/18805",0.406779661016949,2.01993438748976,3.94013096745965,0.000242570821852895,0.0124410457421102,0.0104453153397445,"CLIP3/GBA1/ZDHHC16/ALOX12B/WIPI2/ZDHHC8/WDR45/ATG7/ABCA1/APOA1/NMT2/PORCN/PIK3C3/ZDHHC21/APOE/SVIP/ZDHHC20/ZDHHC2/ATG101/ATG10/GLUL/PPM1A/ZDHHC14/ZDHHC12",24
"GO:0043247","telomere maintenance in response to DNA damage","16/3787","33/18805",0.484848484848485,2.40759856286659,4.06393951665446,0.000243490741800758,0.0124410457421102,0.0104453153397445,"RUVBL2/ERCC1/ACD/RIF1/CDK2/XRCC1/PPP1CA/RUVBL1/YY1/INO80D/ERCC4/UCHL5/INO80B/TERF2/NFRKB/SHLD1",16
"GO:0009188","ribonucleoside diphosphate biosynthetic process","8/3787","11/18805",0.727272727272727,3.61139784429988,4.35037301551008,0.000246239373028198,0.0124410457421102,0.0104453153397445,"AK1/AK9/AK4/CAD/AK3/UMPS/AK2/AK5",8
"GO:2000625","regulation of miRNA catabolic process","8/3787","11/18805",0.727272727272727,3.61139784429988,4.35037301551008,0.000246239373028198,0.0124410457421102,0.0104453153397445,"NEAT1/QKI/MALAT1/ZSWIM8/TENT2/XIST/PNPT1/LIN28B",8
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","26/3787","66/18805",0.393939393939394,1.9561738323291,3.90753017236524,0.000251438555494141,0.0125110265444086,0.010504070171363,"MGRN1/APLNR/SLIT3/NECAB2/ATP2B4/RGS7/SNCA/RPGRIP1L/PDE3B/MET/RGS4/APLP1/YWHAB/STMN1/GNAI2/GRM5/PPP3CA/CRY1/PALM/PDE4B/BICD1/SSTR4/RNF113A/RPH3AL/ADM/CRTC3",26
"GO:0032272","negative regulation of protein polymerization","28/3787","73/18805",0.383561643835616,1.90464132884309,3.88877220609751,0.000251618410949001,0.0125110265444086,0.010504070171363,"VILL/SPTAN1/TUBB4A/GSN/CLIP3/INPP5J/SPTBN4/SPTBN2/DMTN/ADD3/SNCA/ARHGEF7/STMN2/KANK1/SPTBN1/HIP1R/FLII/SSH1/STMN1/SVIL/CRACD/SSH2/MKKS/TWF1/KANK2/SCIN/ADD2/RDX",28
"GO:0009135","purine nucleoside diphosphate metabolic process","40/3787","117/18805",0.341880341880342,1.69766565330336,3.80124257449198,0.000259593420503232,0.0127058810894746,0.0106676671238047,"ALDOA/BAD/GPI/PFKM/HK2/TPI1/GAPDH/ALDOC/LDHA/TJP2/ZBTB20/PKM/AK1/PGM1/HTR2A/ENO1/DLG1/PPARA/TREX1/SLC2A6/PGK1/KAT2B/AK4/UCHL1/DDIT4/HK1/AK3/PFKFB3/IGF1/SRC/ENO2/MLST8/RPTOR/SLC4A4/AK2/ENTPD2/PRKAA2/AK5/OGT/ZBTB7A",40
"GO:0009179","purine ribonucleoside diphosphate metabolic process","40/3787","117/18805",0.341880341880342,1.69766565330336,3.80124257449198,0.000259593420503232,0.0127058810894746,0.0106676671238047,"ALDOA/BAD/GPI/PFKM/HK2/TPI1/GAPDH/ALDOC/LDHA/TJP2/ZBTB20/PKM/AK1/PGM1/HTR2A/ENO1/DLG1/PPARA/TREX1/SLC2A6/PGK1/KAT2B/AK4/UCHL1/DDIT4/HK1/AK3/PFKFB3/IGF1/SRC/ENO2/MLST8/RPTOR/SLC4A4/AK2/ENTPD2/PRKAA2/AK5/OGT/ZBTB7A",40
"GO:0072522","purine-containing compound biosynthetic process","77/3787","264/18805",0.291666666666667,1.44832101047443,3.6837589394582,0.000271273292094131,0.0131746292633312,0.0110612210574816,"ALDOA/TECR/NADSYN1/NDUFS8/ATP5MC1/PDK2/ATP5MF/NDUFV3/NDUFS7/ATP5F1D/ACSF3/ADSL/NDUFB4/SPHK2/NME7/NDUFS1/NADK/BCKDK/ATP6V0C/IMPDH2/NDUFB7/NDUFA3/ACOT7/ATP5F1B/ADCY9/NAPRT/SNCA/NDUFB11/ACACB/ATP5F1C/GUCY1A1/AK1/MTHFD1/MT-ND6/ANTKMT/APRT/NDUFS6/ENO1/PDK4/ATP6V1A/ATP5MJ/NDUFA7/PPARA/MTHFD2L/NAMPT/ACLY/PANK4/ACACA/NDUFV1/ATP5MK/PGK1/AK4/ADCY1/KYNU/HACD1/AK3/DIP2A/NUDT2/ELOVL6/AMPD2/NPR2/MTAP/PARP9/ADCY5/ADK/NDUFA10/SDHB/AK2/GUCY1A2/ACSL3/ATP5IF1/ACSL1/ATP5PF/PPCS/AK5/QPRT/HACD2",77
"GO:0048813","dendrite morphogenesis","47/3787","144/18805",0.326388888888889,1.62074017838805,3.75483078702552,0.00027413870273157,0.0132113767124099,0.0110920736643697,"MAP6/OBSL1/CDK5/ITPKA/HECW1/CAPRIN2/MINK1/LZTS3/PDLIM5/ABI2/CHRNB2/CHRNA7/CC2D1A/CAMK2B/KLF7/KIF1A/EFNA1/DNM3/KNDC1/SARM1/FARP1/TNIK/CAPRIN1/BAIAP2/ANAPC2/DOCK10/EPHA4/ELAVL4/DIP2A/LRP4/ARC/SLC11A2/CDC42/PICALM/RAPGEF2/PPP3CA/TRAK1/PREX2/TANC2/PTEN/CDKL5/TET1/EPHB2/DCLK1/RAB21/ARHGAP33/LZTS1",47
"GO:0099175","regulation of postsynapse organization","48/3787","148/18805",0.324324324324324,1.61048822786346,3.7441562953347,0.000280512830055145,0.0134153654984388,0.0112633395884738,"NRCAM/ABHD17A/CDK5/ITPKA/CAPRIN2/VPS35/LZTS3/CYFIP2/PDLIM5/ABI2/NRXN2/RTN4R/CC2D1A/ZMYND8/ZDHHC8/CAMK2B/KIF1A/EFNA1/DNM3/LRFN1/NCKIPSD/CAPRIN1/BAIAP2/FGFR1/NF1/LRRTM1/NRP2/LRFN4/DOCK10/EPHA4/LRP4/ARC/MAP1B/PRICKLE1/APOE/CDC42/CASKIN1/RPS6KA5/TANC2/AKT1/DISC1/CDKL5/EPHB2/ADAM10/UBE3B/DCLK1/ARHGAP33/LZTS1",48
"GO:0030177","positive regulation of Wnt signaling pathway","49/3787","152/18805",0.322368421052632,1.60077585368226,3.73444993810507,0.000286251997917413,0.0134839756913729,0.0113209436770345,"TTC21B/WNK2/CAPRIN2/VPS35/GPRC5B/PIN1/SMARCA4/ATP6V0C/YAP1/ZEB2/FGF2/CSNK1D/FGF9/SOX4/LEF1/MACF1/TBL1XR1/KANK1/DAAM2/WNT5B/USP47/TMEM132A/LRRK1/PRDM15/RUVBL1/TERT/SFRP2/ZRANB1/CSNK1G1/WNK1/FGFR2/TBL1X/SRC/CCAR2/SKI/LYPD6/ANKRD6/COL1A1/DISC1/USP34/ADNP/GPC3/EGFR/RPS12/SFRP1/XIAP/SALL1/PPM1A/RSPO2",49
"GO:0030534","adult behavior","49/3787","152/18805",0.322368421052632,1.60077585368226,3.73444993810507,0.000286251997917413,0.0134839756913729,0.0113209436770345,"SPTBN4/CDK5/ZIC1/SPTBN2/EFNB3/HIPK2/NRXN2/EHMT2/CHRNB2/CSTB/SNCA/LGI4/SEPTIN5/FGF2/HTR2A/TUBA1A/DAB1/OPRD1/GABRG2/FGF12/NRXN1/PPARA/PCDH17/RNF170/ABAT/UCHL1/EPHA4/NRXN3/AGTPBP1/SNCG/NPC1/CLN8/TPGS1/SLC7A11/PREX2/SDK1/NLGN3/CCND2/PTEN/ATP1A2/GDNF/GLRB/CHD7/CRHR1/SEZ6/SLC1A2/GRM2/VPS13A/NR4A2",49
"GO:0010959","regulation of metal ion transport","110/3787","403/18805",0.272952853598015,1.35539435223414,3.62157309948447,0.0002910869421118,0.0135217177435787,0.0113526313377852,"GRIN1/CORO1A/SCN3B/CACNB3/G6PD/GRP/GNB5/HPCA/SPTBN4/BPIFA1/APLNR/THY1/WNK2/KCNG1/FKBP1B/CACNA1C/HTT/DPP6/P2RX5/TOR2A/KCNN2/GNB2/AHCYL1/RYR2/MCHR1/ABCC8/ATP2B4/KCNIP4/PPP3R1/AHNAK/RGS7/TF/SNCA/FXYD7/CAMK2B/KIF5B/FXYD1/B2M/HTR2A/CACNB1/OPRD1/CACNA1D/DMPK/FXYD6/DMD/CXCR4/FGF12/CALM3/RGS4/DLG1/PLP1/CALM1/SPG7/JPH3/YWHAE/MS4A1/GNAI2/WFS1/SLC31A2/CAMK2G/PRKCE/PDPK1/KCNE4/WNK1/AFG3L2/CAMK2D/BIN1/GPD1L/LYN/NOS1/KCNIP3/BAX/LIME1/PPP3CA/EPB41/ACTN2/SLC8A1/HOMER3/KCNF1/ADORA2A/PDE4B/GPER1/PPP3CC/PSEN2/CCR1/ATP1A2/AKT1/PDGFRB/LRRC55/LRRC52/CHD7/CRHR1/NKAIN3/PTPN3/SLC9A1/ATP2C2/KCNJ2/HFE/EPPIN/KCNAB1/ABCC9/KCNIP2/TMEM38A/KCNS2/UBQLN1/UCN/PML/ITGB3/ATP1A1/CCL3",110
"GO:0045667","regulation of osteoblast differentiation","50/3787","156/18805",0.320512820512821,1.5915615499719,3.72564256493326,0.000291369815703611,0.0135217177435787,0.0113526313377852,"CEBPB/MEN1/WWTR1/BMPR1B/CITED1/RASSF2/HDAC7/YAP1/GREM1/FGF2/TMEM53/BMP7/PTK2/DDR2/CRIM1/ZHX3/NELL1/SFRP2/SOX9/IL6R/FGFR2/IL6ST/IL6/IGF1/MEF2C/TOB1/HGF/SKI/MSX2/PPP3CA/RUNX2/BMPR1A/SMAD5/GDF10/IPO7/TENT5A/NPNT/PTEN/TP63/HEMGN/JUND/ID3/FERMT2/SMOC1/REST/CDK6/SFRP1/TNFAIP6/PPARG/ACVR2B",50
"GO:0048638","regulation of developmental growth","92/3787","327/18805",0.281345565749235,1.39706980826891,3.63730722213382,0.000294912540239466,0.0135854931220607,0.0114061761886734,"CPNE6/L1CAM/NRCAM/G6PD/SPTBN4/RBP4/CDK5/GNAS/SOX15/PPIB/OLFM1/GAMT/FSTL4/FOXP1/P2RX5/TNR/SPP1/RTN4R/YAP1/ACACB/RIMS1/EZR/SHTN1/FGF2/FTO/FGF9/LATS2/RIMS2/CXCR4/MACF1/RGS4/PPARA/RUFY3/UNC13A/FGFR1/TOMM70/ANAPC2/FOSL2/ARHGAP4/SYT3/SPAG9/PDZD11/LIN7B/HOPX/YY1/AFG3L2/FGFR2/TGFBR1/TGFBR3/FN1/MAP1B/ATP8A2/MAPT/BMP10/IGF1/APOE/MEF2C/DUSP10/CDH4/STAT5B/DRAXIN/YBX3/MKKS/RPS6KB1/CPNE5/WWC1/SYT17/BMPR1A/GPAM/FOXC1/WWC2/MAEL/PTEN/CTTN/AKT1/DISC1/CDKL5/PROX1/ADNP/CHD7/IL7/CTDP1/LIMK1/ITSN2/CREB1/SEMA3G/POU3F2/RAB21/SMO/STAT5A/PIM1/LIN7C",92
"GO:0017157","regulation of exocytosis","57/3787","184/18805",0.309782608695652,1.53827883721197,3.68452443358037,0.000311378635809809,0.014239322287215,0.0119551213456905,"CPLX1/STXBP1/ATP13A2/SYN1/CDK5/CPLX2/SPHK2/SV2B/HGS/RPH3A/RAB7A/VPS4A/BAIAP3/SNCA/VSNL1/RIMS1/SEPTIN5/RAB3A/GAB2/RIMS2/CADPS/BRAF/SYT7/SYT5/TPCN2/SYT13/KCNB1/SYT3/RABGEF1/GNAI2/RAB3C/PREPL/DOC2A/FES/PDPK1/S100A10/SDC4/LYN/ANXA1/CSPG5/PRAM1/C9orf72/SYT17/SCAMP5/NCKAP1L/RPH3AL/RAB27A/ATP2A2/REST/ANXA2/FBXL20/SYTL4/SDC1/PLA2G3/RAB21/PTAFR/VAMP7",57
"GO:0051588","regulation of neurotransmitter transport","36/3787","103/18805",0.349514563106796,1.73557469216353,3.75896332564153,0.000317803038300985,0.0143240002514796,0.0120262156939797,"STXBP1/SYN1/SYNGR3/STX1B/SV2B/BAIAP3/TOR1A/SNCA/RIMS1/SEPTIN5/RAB3A/KCNMB4/RIMS2/BRAF/SYT5/NF1/SYT13/MYOF/PREPL/PNKD/RAB3B/MEF2C/CSPG5/GFAP/NOS1/SNCG/SLC38A2/ADORA2A/GPER1/GPM6B/FLOT1/ATP1A2/GDNF/ATP2A2/FBXL20/ITGB3",36
"GO:0150115","cell-substrate junction organization","36/3787","103/18805",0.349514563106796,1.73557469216353,3.75896332564153,0.000317803038300985,0.0143240002514796,0.0120262156939797,"MAPRE2/CORO2B/POLDIP2/THY1/LAMTOR2/SORBS1/DMTN/ACTN1/FAM107A/PTPRA/GREM1/ARHGEF7/IQSEC1/MAP4K4/PTK2/MACF1/LDB1/S100A10/SDC4/FN1/EPB41L5/PRICKLE1/STON1/SRC/ACTN2/TESK2/GPM6B/PTEN/THSD1/CTTN/MMP14/SLC9A1/FERMT2/SFRP1/TNS1/ITGB3",36
"GO:0048168","regulation of neuronal synaptic plasticity","24/3787","60/18805",0.4,1.98626881436493,3.84233235328254,0.000327819376040916,0.014669917077831,0.0123166422712515,"GRIN1/SYNGR1/FXR1/NCDN/SNCA/CAMK2B/RAB3A/RASGRF1/NF1/JPH3/PPFIA3/CAMK2G/ARC/CAMK2D/APOE/GRIK2/GRM5/KMT2A/VGF/SHISA9/SLC8A2/EPHB2/ZDHHC2/S100B",24
"GO:0048013","ephrin receptor signaling pathway","31/3787","85/18805",0.364705882352941,1.81100980133273,3.76313126273502,0.000346350462002465,0.0153614332651227,0.0128972288865994,"ANKS1B/EFNB3/IGF1R/NTRK3/EFNA1/PAK1/MET/ARHGEF7/PTK2/DDR2/EPHB6/EPHA5/FGFR1/PDGFRA/NCK1/FLT1/EPHA4/CHN1/NTRK2/FGFR2/LYN/ARHGEF28/SRC/YES1/EFNB2/PDGFRB/EPHB2/MMP2/RET/EGFR/MERTK",31
"GO:0072659","protein localization to plasma membrane","84/3787","295/18805",0.284745762711864,1.41395407124283,3.59854286837771,0.000348176141045079,0.0153614332651227,0.0128972288865994,"SCN3B/AP2M1/CACNB3/STXBP1/CLIP3/SPTBN4/CDK5/SORBS1/VPS35/DPP6/OPTN/RAB7A/ATP2B4/KCNIP4/GORASP2/VPS4A/RAB31/ZDHHC8/CAMK2B/GBP1/KIF5B/EZR/ZDHHC4/PACS1/STX8/SCARB2/LARGE1/RAMP3/MACF1/TNIK/DLG1/NRXN1/TSPAN5/SPTBN1/PACS2/LDLRAP1/EHD1/KCNB1/TMEM59/KCNB2/PREPL/ANK1/RHOQ/CAMK2G/EPB41L3/PRKCE/PDPK1/EMP2/S100A10/WNK1/CAMK2D/SQSTM1/STX7/PRAM1/KCNIP3/ACTB/PICALM/TNFRSF1A/LYPLA1/RAPGEF2/ACTN2/VAMP4/KIF13A/GAS6/PALM/GPER1/FLOT1/PLEKHF1/AKT1/WDR72/MMP14/PPIL2/BSG/EPHB2/AKT2/ZDHHC2/ATP2C2/ACSL3/EGFR/RDX/NSG1/NUMB/CNST/GOLPH3",84
"GO:0010976","positive regulation of neuron projection development","52/3787","165/18805",0.315151515151515,1.56493906586328,3.66005279013052,0.000353294586768933,0.0154782558469046,0.0129953113734586,"SF3A2/ITPKA/FIG4/CAPRIN2/KATNB1/FKBP1B/IGF1R/SERPINF1/CAMK2B/TENM3/NTRK3/NFE2L2/BMP7/SCARB2/STMN2/DMD/DDR2/BRAF/NCKIPSD/CAPRIN1/ARHGAP35/BAIAP2/FGFR1/EHD1/KAT2B/NEGR1/MAGI2/FES/NCK1/ELAVL4/NTRK2/PTK6/PPP2R5B/ATP8A2/LYN/APOE/ATOH7/SNX3/ENC1/RAPGEF2/BMPR1A/KDM1A/ALKAL2/DISC1/DPYSL3/TWF1/ADNP/EPHB2/CAMK1D/RET/CFLAR/PLA2G3",52
"GO:0051098","regulation of binding","63/3787","209/18805",0.301435406698565,1.49682936967692,3.62691484472069,0.000358509359367361,0.0155976467808091,0.0130955502102244,"MED25/EDF1/PRMT7/PTPRF/LRPAP1/ZFPM1/HIPK2/GTF2F1/PIN1/PEX19/PSME3IP1/ZC4H2/TXN/IFI16/B2M/MET/NFIB/RIPOR1/RSF1/EIF3C/NEUROD1/LEF1/VTN/DTX3L/LDLRAP1/STMN1/DPH3/TERT/EPHA4/TTBK2/E2F1/GOLGA2/IGF1/PEX14/ZNF593/BAX/SKI/RAPGEF2/EPB41/LAMTOR5/FOXC1/TCF7L2/KDM1A/XIRP1/PARP9/FLOT1/AKT1/CSNK2B/ADD2/ATP2A2/ANXA2/HFE/ZNF618/IDE/PYHIN1/SMO/HMGB1/BAG2/ZBTB7A/GNL3L/MDFI/TRAF6/SP100",63
"GO:0009132","nucleoside diphosphate metabolic process","44/3787","134/18805",0.328358208955224,1.63051917597121,3.6781855409319,0.00036446893082005,0.0157475713902594,0.0132214246628515,"ALDOA/BAD/GPI/PFKM/HK2/TPI1/GAPDH/ALDOC/LDHA/TJP2/ZBTB20/PKM/AK1/PGM1/HTR2A/AK9/ENO1/DLG1/PPARA/TREX1/SLC2A6/PGK1/KAT2B/AK4/CAD/UCHL1/DDIT4/HK1/AK3/PFKFB3/IGF1/SRC/ENO2/DTYMK/MLST8/UMPS/RPTOR/SLC4A4/AK2/ENTPD2/PRKAA2/AK5/OGT/ZBTB7A",44
"GO:1903432","regulation of TORC1 signaling","35/3787","100/18805",0.35,1.73798521256932,3.71565623608109,0.000370915076116578,0.0159063615640001,0.0133547425102379,"TSC2/LAMTOR2/NPRL3/MAPK3/MIOS/WDR24/OTUD7B/NPRL2/RRAGA/OTUB1/LARS1/PRKACB/SIK3/YWHAZ/KLHL22/UBE2N/CSNK1A1/SEH1L/CUL3/RRAGC/SRC/WAC/C9orf72/NPC1/RPS6KB1/LAMTOR5/ATM/KPTN/GPR155/WDR59/AKT1/PRKAA2/OGT/VHL/PIM1",35
